Area_m2,YearBuilt,Furnished,Renovated,Location,PropertyType,HasBasement,ParkingSpaces,Bedrooms,Bathrooms,Condition,Price
63.4,2021.0,Yes,Yes,Vracar,Stan,Yes,,4,1,Fair,156900
70.1,2001.0,,No,Predgradje,Stan,Yes,1.0,3,2,Good,82500
35.0,1996.0,No,No,Centar,Vila,No,3.0,3,1,Excellent,164800
31.6,2008.0,No,Yes,Periferia,Kuca,No,1.0,4,2,Good,66400
76.2,1996.0,No,No,Novi Beograd,Stan,No,1.0,3,2,Good,177400
54.8,2005.0,No,Yes,Zemun,Stan,No,0.0,4,2,Excellent,130700
60.9,1962.0,Yes,No,Vracar,Stan,No,0.0,3,1,Excellent,151800
56.0,1993.0,Yes,No,Zemun,Kuca,No,0.0,3,1,Fair,110300
103.0,1984.0,No,No,Periferia,Stan,No,1.0,2,2,Good,132200
96.5,1978.0,No,No,Periferia,Stan,No,2.0,4,1,Excellent,165300
34.1,2005.0,Yes,Yes,Periferia,Studio,Yes,2.0,3,1,Good,61400
51.7,1954.0,No,Yes,Centar,Stan,Yes,,2,3,Good,137200
86.3,2016.0,No,Yes,Zemun,Stan,No,0.0,3,2,Fair,148900
80.0,2002.0,No,Yes,Centar,Studio,No,2.0,2,2,Fair,151100
64.0,2009.0,No,No,Vracar,Kuca,Yes,1.0,3,2,Good,195300
36.6,1955.0,No,No,Vracar,Stan,Yes,1.0,5,1,Good,92300
47.9,1997.0,Yes,Yes,Vracar,Kuca,No,1.0,1,2,Excellent,166100
52.1,1984.0,No,Yes,Vracar,Stan,No,0.0,5,3,Good,133200
71.9,1967.0,No,Yes,Predgradje,Kuca,No,0.0,1,2,Fair,65200
107.6,1960.0,Yes,No,Centar,Stan,No,1.0,2,2,Poor,211400
47.8,,Yes,No,Zemun,Studio,No,0.0,2,2,Excellent,88200
39.3,1972.0,No,No,Novi Beograd,Vila,No,1.0,2,2,Fair,114500
62.3,1996.0,Yes,Yes,Centar,Vila,Yes,1.0,3,1,Fair,222200
90.8,2008.0,Yes,No,Centar,Vila,No,2.0,4,2,Excellent,414900
28.8,2006.0,Yes,Yes,Predgradje,Kuca,Yes,2.0,2,1,Good,49000
101.3,2005.0,Yes,No,Periferia,Stan,No,,1,1,Fair,131000
60.7,1976.0,Yes,No,Predgradje,Stan,No,2.0,3,1,,84100
46.6,2022.0,No,No,Predgradje,Kuca,Yes,3.0,3,1,Excellent,81400
25.0,1984.0,No,No,Novi Beograd,Studio,Yes,1.0,5,2,Poor,42800
82.7,2004.0,Yes,No,Novi Beograd,Stan,Yes,3.0,2,1,Excellent,226700
60.7,1958.0,Yes,Yes,Zemun,Vila,No,1.0,4,2,Good,160800
69.3,1967.0,Yes,Yes,Vracar,Studio,Yes,2.0,2,1,Good,149300
42.5,,No,No,Vracar,Vila,No,0.0,2,1,Excellent,177300
57.0,,Yes,Yes,Novi Beograd,Studio,No,1.0,5,2,Excellent,131200
52.8,2005.0,No,Yes,Zemun,Stan,No,2.0,2,1,Fair,103400
62.5,1997.0,Yes,No,Zemun,Stan,No,1.0,3,2,Fair,108400
48.3,1950.0,No,No,Centar,Stan,No,0.0,3,2,Poor,89000
26.6,1976.0,Yes,No,Vracar,Stan,No,1.0,2,1,Good,56900
133.2,1994.0,Yes,Yes,Zemun,Kuca,Yes,1.0,3,1,Poor,216200
30.9,2012.0,Yes,Yes,Zemun,Studio,Yes,2.0,3,1,Good,65000
69.5,2007.0,No,No,Novi Beograd,Studio,No,1.0,2,2,Poor,90200
20.7,1989.0,Yes,No,Zemun,Kuca,No,0.0,3,2,Good,31700
20.0,2012.0,Yes,No,Centar,Stan,Yes,2.0,4,2,Poor,66200
67.4,1987.0,No,No,Novi Beograd,Stan,No,2.0,2,1,Excellent,172900
69.4,1978.0,Yes,No,Periferia,Stan,No,0.0,5,1,Fair,87200
96.5,1989.0,Yes,Yes,Zemun,Stan,No,2.0,2,1,Fair,169800
75.0,1968.0,,Yes,Novi Beograd,Kuca,No,0.0,2,1,Excellent,221900
61.3,2005.0,No,Yes,Zemun,Stan,No,0.0,3,1,Good,108400
41.3,1993.0,No,No,Zemun,Stan,No,2.0,2,1,Fair,79000
102.5,2014.0,Yes,Yes,Periferia,Stan,No,2.0,4,2,Poor,118900
88.2,1962.0,Yes,No,Zemun,Kuca,No,1.0,4,3,Good,192300
33.8,1979.0,Yes,No,Zemun,Stan,No,0.0,4,1,Good,75200
65.9,1998.0,No,Yes,Vracar,Stan,No,0.0,3,3,Good,152300
68.6,2012.0,No,No,Centar,Stan,Yes,2.0,4,2,Good,194500
56.4,2020.0,No,No,Novi Beograd,Vila,Yes,2.0,3,3,Fair,181100
84.3,1984.0,Yes,No,Vracar,Stan,No,1.0,3,1,Good,195000
85.8,1960.0,No,No,Zemun,Kuca,No,0.0,4,3,Good,180400
60.2,1998.0,Yes,Yes,Vracar,Kuca,Yes,0.0,2,3,Excellent,209300
58.0,1989.0,No,No,Novi Beograd,Kuca,Yes,2.0,3,3,Poor,114400
102.5,1970.0,No,Yes,Centar,Vila,Yes,0.0,2,2,Good,408600
88.3,1996.0,Yes,No,Vracar,Stan,No,1.0,4,1,Poor,166300
66.8,1952.0,Yes,No,Novi Beograd,Stan,No,1.0,2,1,Good,134200
24.3,1979.0,Yes,No,Zemun,Stan,No,0.0,2,3,Excellent,57400
73.6,2016.0,No,Yes,Centar,Kuca,No,,1,1,Good,218100
82.5,2011.0,Yes,No,Zemun,Stan,No,1.0,2,1,Excellent,176700
20.0,1986.0,Yes,No,Predgradje,Stan,No,1.0,2,1,Good,23500
71.3,1971.0,No,No,Centar,Kuca,No,,3,2,Excellent,254600
54.6,1980.0,Yes,Yes,Vracar,Kuca,No,1.0,2,2,Good,148400
59.5,1995.0,Yes,No,Centar,Stan,No,0.0,3,3,Fair,129900
42.3,,No,Yes,Zemun,Kuca,No,1.0,2,3,Fair,76800
61.3,,No,Yes,Zemun,Kuca,No,0.0,2,2,Good,117100
99.8,1961.0,Yes,Yes,Vracar,Stan,No,0.0,4,2,Fair,221000
53.8,2012.0,No,Yes,Vracar,Stan,No,1.0,2,1,Good,138900
89.1,1987.0,Yes,No,Periferia,Kuca,No,3.0,1,1,Good,138400
44.8,1996.0,No,No,Centar,Kuca,No,2.0,5,3,Excellent,165400
84.0,2003.0,Yes,No,Centar,Stan,No,2.0,2,2,Good,211000
65.0,2004.0,,Yes,Periferia,Stan,No,1.0,2,1,Good,94100
73.8,1997.0,No,Yes,Zemun,Kuca,No,2.0,2,1,Excellent,188000
65.2,2022.0,No,Yes,Periferia,Vila,No,2.0,1,2,Excellent,174000
81.0,2021.0,No,Yes,Zemun,Kuca,Yes,1.0,2,1,Fair,175400
20.0,1964.0,No,No,Periferia,Stan,Yes,1.0,4,1,Good,22700
29.5,2020.0,No,No,Vracar,Stan,No,0.0,2,3,Fair,60900
75.4,1965.0,Yes,No,Zemun,Studio,No,1.0,1,1,Good,116700
20.0,1992.0,Yes,No,Predgradje,Stan,No,2.0,4,2,Good,21300
51.7,1956.0,No,Yes,Zemun,Vila,No,1.0,2,2,Excellent,162500
63.6,1992.0,No,Yes,Centar,Vila,No,0.0,2,2,Good,252500
44.3,1977.0,No,No,Novi Beograd,Stan,No,1.0,3,2,Good,107400
47.7,2015.0,Yes,No,Centar,Vila,No,1.0,1,2,Excellent,216600
71.8,2009.0,Yes,No,Novi Beograd,Stan,No,2.0,2,1,Poor,119500
90.2,1952.0,Yes,Yes,Novi Beograd,Studio,Yes,0.0,3,3,Good,179700
41.0,1950.0,Yes,Yes,Zemun,Stan,No,1.0,5,1,Good,89400
50.6,1980.0,Yes,Yes,Zemun,Stan,No,1.0,2,1,Fair,87400
46.7,2005.0,Yes,No,Vracar,Kuca,No,3.0,3,1,Good,133200
20.0,1995.0,No,Yes,Zemun,Studio,No,1.0,1,2,Fair,38200
68.5,1981.0,Yes,No,Centar,Stan,No,2.0,2,1,Excellent,215200
88.4,1967.0,Yes,No,Centar,Kuca,No,0.0,2,1,Fair,228400
90.4,2017.0,No,No,Centar,Stan,Yes,0.0,2,1,Fair,226300
43.2,1984.0,No,Yes,Vracar,Stan,No,,2,1,Good,105800
33.7,1972.0,No,No,Novi Beograd,Stan,Yes,1.0,5,2,Fair,64300
65.5,1962.0,No,Yes,Novi Beograd,Stan,No,1.0,4,1,Fair,135600
85.7,,No,No,Vracar,Stan,No,,3,2,Good,192100
68.9,1986.0,No,Yes,Periferia,Stan,No,1.0,2,2,Good,98200
72.2,1954.0,No,Yes,Centar,Stan,No,1.0,3,2,,191300
93.5,1971.0,No,Yes,Zemun,Stan,Yes,1.0,3,2,Good,184900
46.5,1977.0,Yes,No,Zemun,Stan,Yes,0.0,1,1,Good,62300
59.5,1953.0,Yes,Yes,Periferia,Vila,No,2.0,2,1,Good,122000
105.9,1999.0,No,No,Predgradje,Stan,No,1.0,1,2,Fair,100800
60.1,1978.0,No,Yes,Centar,Vila,Yes,0.0,2,2,Fair,211200
33.3,1986.0,No,Yes,Centar,Kuca,Yes,1.0,1,2,Good,98400
48.3,1984.0,Yes,No,Periferia,Kuca,No,0.0,5,2,Excellent,93900
41.5,1969.0,No,Yes,Vracar,Kuca,No,1.0,2,1,Fair,102800
73.9,1984.0,No,No,Zemun,Studio,Yes,0.0,2,1,Good,101300
42.6,1951.0,No,No,Zemun,Stan,No,2.0,5,1,Good,77600
71.8,2007.0,No,No,Zemun,Kuca,No,3.0,3,1,Good,166600
46.6,1967.0,No,Yes,Predgradje,Kuca,No,0.0,3,1,Good,49600
20.0,2005.0,Yes,No,Predgradje,Kuca,No,0.0,2,1,Poor,23700
72.7,2013.0,Yes,No,Zemun,Studio,No,0.0,3,1,Good,118500
68.7,2001.0,No,No,Novi Beograd,Stan,No,1.0,1,2,Poor,99200
77.9,1971.0,Yes,Yes,Periferia,Kuca,Yes,0.0,2,1,Good,126000
48.2,2009.0,No,No,Centar,Kuca,Yes,2.0,3,1,Excellent,179000
45.5,1959.0,Yes,No,Novi Beograd,Stan,Yes,1.0,3,3,Good,115400
75.0,1955.0,Yes,No,Periferia,Stan,No,1.0,2,2,,88200
103.0,1955.0,Yes,No,Novi Beograd,Kuca,No,1.0,3,2,Excellent,311500
65.3,1977.0,Yes,No,Novi Beograd,Studio,No,2.0,3,2,Excellent,145500
75.6,1991.0,Yes,Yes,Centar,Stan,No,0.0,3,2,Good,202300
57.0,2023.0,,Yes,Periferia,Studio,No,1.0,2,1,Good,86600
26.4,1990.0,No,Yes,Vracar,Stan,No,1.0,4,1,Fair,51600
89.2,2012.0,No,Yes,Zemun,Stan,No,1.0,2,2,Excellent,204400
87.7,1971.0,No,No,Novi Beograd,Stan,Yes,1.0,2,3,Good,198100
82.8,1978.0,No,No,Periferia,Stan,No,0.0,2,1,Excellent,130000
60.5,2020.0,Yes,No,Periferia,Stan,No,1.0,4,1,Fair,87200
79.9,1983.0,No,No,Novi Beograd,Stan,Yes,2.0,4,1,Fair,171100
87.3,1951.0,No,No,Vracar,Kuca,Yes,0.0,2,2,Excellent,268900
105.5,1975.0,No,Yes,Novi Beograd,Kuca,Yes,1.0,3,1,Good,274700
89.7,1968.0,,No,Predgradje,Stan,No,0.0,1,2,Fair,91700
66.6,1969.0,,No,Zemun,Stan,Yes,1.0,1,2,Fair,109100
32.3,1982.0,No,No,Predgradje,Stan,No,2.0,4,2,Good,36400
68.9,1953.0,Yes,No,Novi Beograd,Kuca,No,1.0,1,2,Poor,121600
71.4,1981.0,Yes,No,Periferia,Stan,No,0.0,2,1,Good,99200
82.7,1968.0,Yes,No,Periferia,Stan,No,0.0,3,2,Good,124100
98.8,1952.0,Yes,No,Zemun,Vila,No,2.0,4,2,Good,288500
62.6,2010.0,No,Yes,Predgradje,Studio,No,0.0,2,1,Good,76900
117.5,1987.0,No,Yes,Novi Beograd,Stan,No,0.0,1,1,,303700
21.0,1955.0,Yes,No,Centar,Stan,No,1.0,1,1,Fair,38400
75.5,2005.0,Yes,No,Zemun,Stan,No,0.0,1,2,Good,127200
45.0,1989.0,Yes,Yes,Zemun,Studio,No,2.0,1,2,Poor,66500
20.0,2018.0,No,No,Zemun,Kuca,Yes,0.0,4,2,Good,76000
60.0,1991.0,Yes,No,Novi Beograd,Stan,No,1.0,1,2,Excellent,161200
28.6,2023.0,No,No,Vracar,Kuca,Yes,0.0,3,1,Excellent,104400
61.0,1951.0,No,No,Novi Beograd,Stan,Yes,1.0,4,2,Good,135000
65.9,1977.0,No,No,Vracar,Stan,Yes,1.0,3,2,Good,164600
93.0,1966.0,No,No,Zemun,Stan,Yes,2.0,1,1,Excellent,198700
27.3,2019.0,No,Yes,Zemun,Stan,No,,3,3,Excellent,75800
87.7,2018.0,No,No,Novi Beograd,Stan,No,0.0,4,2,Excellent,232000
67.5,1988.0,No,Yes,Vracar,Stan,No,0.0,2,2,Good,166400
90.7,1956.0,No,Yes,Novi Beograd,Stan,Yes,3.0,2,2,Excellent,246300
54.2,1981.0,No,No,Centar,Stan,No,1.0,2,3,Fair,129100
31.7,1953.0,No,No,Periferia,Studio,Yes,1.0,3,1,Fair,26800
34.6,1970.0,No,No,Predgradje,Stan,No,2.0,2,2,Poor,38600
32.7,1981.0,No,Yes,Novi Beograd,Stan,No,0.0,3,1,Fair,75400
76.9,1963.0,No,No,Periferia,Kuca,Yes,1.0,3,1,Good,119800
101.9,2019.0,Yes,Yes,Periferia,Studio,No,0.0,2,1,Excellent,147100
50.9,1995.0,Yes,Yes,Periferia,Studio,No,0.0,3,1,Good,57500
80.7,1969.0,No,No,Centar,Stan,No,0.0,1,2,Good,189300
26.9,2007.0,Yes,No,Predgradje,Stan,No,2.0,3,1,Good,36900
69.5,1997.0,Yes,No,Novi Beograd,Kuca,No,1.0,3,2,Good,181800
81.7,1956.0,Yes,No,Novi Beograd,Kuca,No,0.0,3,3,Good,204900
28.8,1989.0,No,No,Centar,Stan,No,0.0,1,2,Excellent,99300
59.9,2008.0,No,Yes,Vracar,Vila,No,0.0,3,1,Good,214300
82.9,1985.0,Yes,Yes,Centar,Stan,No,2.0,2,1,Good,215200
20.0,1993.0,Yes,No,Novi Beograd,Vila,No,1.0,2,1,Good,68900
98.4,1980.0,No,No,Novi Beograd,Studio,No,2.0,2,1,Excellent,211900
73.8,1991.0,,No,Periferia,Kuca,No,2.0,1,1,Fair,117900
82.9,1993.0,Yes,Yes,Periferia,Vila,No,2.0,2,2,Good,195600
54.7,1992.0,Yes,No,Novi Beograd,Kuca,No,0.0,2,1,Good,144400
21.9,1992.0,No,Yes,Periferia,Stan,No,0.0,2,1,Good,41200
78.4,1996.0,,No,Periferia,Stan,Yes,1.0,3,1,Excellent,133500
62.9,1955.0,No,No,Periferia,Stan,No,1.0,2,2,Fair,79000
65.8,2015.0,No,Yes,Centar,Stan,No,1.0,2,3,Good,188000
92.2,1958.0,No,No,Zemun,Kuca,No,0.0,2,3,Excellent,222600
84.1,1960.0,Yes,No,Predgradje,Stan,No,3.0,3,2,Good,109700
113.0,1967.0,Yes,No,Zemun,Stan,No,0.0,3,2,Good,204200
68.8,1974.0,No,No,Novi Beograd,Kuca,No,0.0,4,2,,153500
47.7,2023.0,No,No,Vracar,Studio,Yes,1.0,3,2,Fair,91200
60.3,2007.0,No,No,Zemun,Stan,Yes,,1,2,Good,115300
75.4,1979.0,No,No,Vracar,Stan,Yes,0.0,3,2,Fair,171500
90.4,1950.0,No,Yes,Centar,Stan,Yes,0.0,2,1,Excellent,257200
28.3,2012.0,No,Yes,Novi Beograd,Kuca,No,0.0,2,3,Good,82200
65.2,1978.0,Yes,Yes,Periferia,Stan,No,0.0,5,1,Fair,94600
105.2,2015.0,Yes,No,Periferia,Kuca,Yes,0.0,2,1,Good,173900
59.0,2002.0,,No,Centar,Stan,No,1.0,3,1,Good,137600
88.3,1968.0,Yes,No,Predgradje,Stan,No,1.0,5,2,Fair,81600
77.3,2015.0,Yes,Yes,Novi Beograd,Vila,Yes,1.0,2,1,Fair,241900
88.9,2001.0,No,No,Zemun,Stan,No,1.0,1,1,Good,148200
44.8,1980.0,No,No,Periferia,Stan,No,0.0,2,2,Good,80400
44.9,2009.0,Yes,Yes,Periferia,Stan,Yes,0.0,1,2,,84200
65.5,2017.0,No,No,Predgradje,Stan,Yes,2.0,1,2,Good,73900
26.7,1979.0,Yes,No,Novi Beograd,Kuca,No,1.0,5,1,Good,80600
58.3,,Yes,No,Periferia,Stan,No,0.0,5,2,Good,87300
71.3,1964.0,No,No,Centar,Stan,No,3.0,3,2,Good,181800
109.6,1969.0,No,No,Zemun,Stan,No,1.0,3,3,Good,206900
75.1,1983.0,Yes,No,Zemun,Kuca,No,0.0,1,2,Fair,123600
80.6,1969.0,Yes,Yes,Zemun,Studio,No,3.0,3,1,Excellent,158000
94.1,1999.0,Yes,No,Novi Beograd,Kuca,No,1.0,2,2,Good,236300
40.9,1976.0,No,No,Periferia,Kuca,No,3.0,2,1,,94900
60.9,1979.0,No,No,Centar,Stan,No,0.0,2,1,Good,143000
125.6,2005.0,Yes,Yes,Centar,Stan,Yes,0.0,3,1,Fair,305000
63.0,2014.0,Yes,No,Zemun,Stan,No,1.0,1,2,Good,115400
92.9,,No,No,Vracar,Stan,No,0.0,1,1,Good,225400
89.1,1973.0,No,Yes,Periferia,Stan,No,0.0,3,2,Good,120700
28.0,1974.0,No,No,Novi Beograd,Kuca,No,2.0,3,1,Good,62800
72.8,2002.0,Yes,No,Centar,Kuca,Yes,0.0,2,3,Excellent,262600
68.7,1960.0,No,No,Periferia,Vila,Yes,2.0,1,2,Good,148800
73.2,2009.0,Yes,Yes,Vracar,Stan,No,1.0,4,2,Good,191700
46.1,1996.0,Yes,Yes,Centar,Kuca,No,2.0,1,2,,120600
37.1,1974.0,Yes,No,Zemun,Studio,No,,3,1,Excellent,58800
53.1,1974.0,No,No,Vracar,Kuca,Yes,1.0,1,2,Excellent,168800
62.6,1966.0,No,Yes,Zemun,Stan,No,0.0,3,2,Good,107600
94.6,1961.0,No,Yes,Vracar,Stan,Yes,1.0,3,2,Fair,200600
110.4,2001.0,No,Yes,Periferia,Stan,No,0.0,4,2,Good,154900
99.9,1960.0,Yes,No,Periferia,Stan,Yes,0.0,2,3,Fair,129500
86.5,1959.0,Yes,No,Zemun,Kuca,No,0.0,1,1,Good,172600
39.9,2009.0,No,No,Centar,Stan,No,,4,1,Fair,85800
54.8,2003.0,No,No,Periferia,Stan,No,0.0,2,2,Good,68500
70.2,2012.0,No,No,Zemun,Kuca,No,1.0,4,1,Good,156600
49.2,1969.0,Yes,No,Zemun,Studio,No,0.0,3,2,Good,75600
79.4,1954.0,Yes,Yes,Novi Beograd,Stan,No,0.0,2,1,Good,167300
83.0,1990.0,Yes,No,Periferia,Kuca,No,2.0,5,1,Excellent,171100
78.4,2012.0,No,No,Zemun,Stan,No,1.0,2,2,Fair,139200
90.6,2005.0,,No,Centar,Stan,No,2.0,3,2,Good,243100
42.4,1981.0,Yes,No,Vracar,Stan,No,2.0,3,1,Fair,95500
88.3,1976.0,Yes,Yes,Periferia,Kuca,No,0.0,3,1,Poor,101900
47.6,2017.0,Yes,Yes,Centar,Vila,Yes,3.0,3,1,Fair,184100
41.5,1997.0,,No,Predgradje,Stan,No,0.0,3,3,Good,42600
78.3,1956.0,,Yes,Zemun,Kuca,No,2.0,3,1,Good,146300
95.4,1995.0,No,Yes,Zemun,Stan,No,1.0,2,1,Excellent,211300
77.2,1967.0,No,No,Novi Beograd,Kuca,No,1.0,3,3,Good,176000
65.5,1987.0,Yes,No,Novi Beograd,Stan,No,1.0,1,2,Poor,103800
72.8,2014.0,No,Yes,Predgradje,Stan,No,2.0,1,2,Good,86000
68.4,,No,Yes,Novi Beograd,Studio,Yes,1.0,1,1,Fair,130700
36.9,1987.0,Yes,Yes,Periferia,Kuca,No,1.0,2,1,Good,56800
33.9,2012.0,,No,Novi Beograd,Stan,No,0.0,4,1,Fair,73000
63.0,1991.0,No,No,Centar,Stan,No,2.0,3,2,Fair,146900
67.0,1957.0,No,Yes,Centar,Stan,No,0.0,5,1,Good,176000
65.3,1979.0,No,No,Vracar,Stan,No,1.0,1,1,Excellent,176300
81.9,2013.0,No,Yes,Predgradje,Studio,Yes,1.0,3,1,Good,77900
59.6,1958.0,No,Yes,Novi Beograd,Vila,No,1.0,2,3,Excellent,236200
79.1,2006.0,Yes,No,Novi Beograd,Stan,No,1.0,1,2,Fair,160200
61.4,2008.0,Yes,Yes,Novi Beograd,Stan,Yes,2.0,4,2,,183300
110.6,2016.0,Yes,No,Vracar,Studio,Yes,2.0,2,1,Good,232400
67.0,1954.0,No,No,Vracar,Stan,No,0.0,2,3,Fair,133800
123.5,1953.0,Yes,Yes,Periferia,Kuca,Yes,2.0,2,2,,190300
73.8,1957.0,No,No,Vracar,Stan,Yes,3.0,3,1,Fair,168100
59.7,1991.0,No,No,Vracar,Kuca,No,2.0,3,3,Good,161800
42.5,1984.0,Yes,No,Centar,Kuca,No,2.0,2,1,Fair,115700
28.9,1962.0,No,No,Predgradje,Studio,No,1.0,2,2,Good,15100
40.2,1954.0,Yes,No,Novi Beograd,Studio,No,0.0,1,2,Excellent,89100
43.0,1989.0,Yes,Yes,Centar,Stan,No,1.0,1,1,Poor,92700
74.9,1968.0,Yes,No,Zemun,Kuca,No,1.0,4,1,Good,170500
51.8,1953.0,No,Yes,Zemun,Studio,No,2.0,4,3,Good,93500
69.7,2008.0,No,Yes,Vracar,Stan,No,1.0,5,1,Excellent,210700
97.0,1967.0,Yes,No,Vracar,Stan,No,2.0,4,2,Good,255100
62.8,1973.0,No,Yes,Periferia,Stan,No,1.0,4,2,Good,95400
117.0,1980.0,No,Yes,Centar,Stan,No,0.0,4,1,Good,304700
35.6,2007.0,Yes,No,Periferia,Stan,No,0.0,5,1,Fair,37700
61.2,1977.0,Yes,No,Zemun,Kuca,No,2.0,4,1,Poor,109500
51.5,1958.0,Yes,Yes,Vracar,Stan,No,0.0,2,1,Good,141900
88.4,1994.0,No,Yes,Vracar,Studio,No,0.0,2,3,Poor,140700
20.0,1998.0,No,Yes,Novi Beograd,Stan,Yes,1.0,3,2,Good,63600
28.9,1951.0,Yes,Yes,Periferia,Stan,No,2.0,3,1,Fair,51500
62.3,1955.0,Yes,No,Vracar,Stan,No,1.0,3,1,Good,160800
103.8,1978.0,Yes,No,Novi Beograd,Stan,No,2.0,3,1,Fair,213300
70.6,1975.0,Yes,No,Zemun,Stan,No,0.0,3,1,Excellent,141000
31.2,1977.0,No,No,Predgradje,Stan,No,0.0,1,2,Excellent,38700
35.1,1956.0,Yes,No,Vracar,Stan,No,1.0,2,1,Fair,79400
106.8,1983.0,No,No,Predgradje,Kuca,No,2.0,4,3,Fair,132800
49.5,2005.0,No,No,Novi Beograd,Studio,No,1.0,3,1,Good,94800
41.4,1959.0,Yes,No,Centar,Stan,No,0.0,2,3,Poor,74600
101.9,2006.0,Yes,No,Novi Beograd,Kuca,No,1.0,4,1,Good,260000
90.3,1996.0,Yes,No,Vracar,Kuca,No,2.0,2,2,Fair,226300
96.9,1976.0,No,No,Novi Beograd,Stan,No,0.0,2,2,Excellent,250000
41.2,1988.0,No,No,Centar,Vila,No,0.0,2,1,Excellent,189800
26.9,1971.0,No,Yes,Predgradje,Studio,Yes,1.0,4,2,Good,39300
68.3,1968.0,No,No,Periferia,Stan,No,0.0,3,2,Good,86800
73.4,1958.0,Yes,No,Zemun,Stan,No,1.0,2,1,Excellent,148600
74.1,1968.0,Yes,No,Centar,Stan,No,0.0,4,1,Excellent,228700
102.0,1951.0,Yes,No,Centar,Stan,No,0.0,4,1,Excellent,305200
21.7,2010.0,No,No,Centar,Kuca,Yes,1.0,3,1,Fair,79400
86.5,2008.0,Yes,Yes,Zemun,Stan,Yes,0.0,4,2,Fair,165000
37.6,2019.0,No,No,Predgradje,Studio,No,0.0,3,1,Good,42000
86.4,2020.0,No,No,Vracar,Kuca,Yes,2.0,3,3,Good,242400
53.1,2019.0,Yes,No,Centar,Kuca,Yes,0.0,2,2,Poor,115900
44.7,1982.0,No,Yes,Vracar,Kuca,No,1.0,2,1,Poor,95400
49.8,2014.0,No,Yes,Novi Beograd,Stan,No,2.0,1,1,Excellent,141300
28.9,1974.0,Yes,Yes,Novi Beograd,Stan,Yes,0.0,4,2,Excellent,73500
66.0,2019.0,Yes,No,Zemun,Kuca,Yes,0.0,1,1,Good,149200
45.7,1977.0,Yes,Yes,Zemun,Stan,Yes,1.0,2,2,Excellent,111600
84.7,1967.0,No,Yes,Centar,Stan,Yes,0.0,2,1,Good,196500
81.0,2012.0,Yes,Yes,Centar,Studio,Yes,1.0,2,2,Excellent,219100
107.2,1998.0,No,Yes,Predgradje,Kuca,No,2.0,2,1,Good,136900
74.2,2015.0,No,Yes,Novi Beograd,Stan,No,0.0,4,2,Fair,146100
78.0,1989.0,No,Yes,Centar,Kuca,No,1.0,5,1,Good,239900
100.0,2015.0,Yes,No,Centar,Studio,No,2.0,4,1,,242200
49.3,1953.0,No,No,Centar,Stan,No,0.0,3,1,Good,122800
27.8,1983.0,Yes,No,Novi Beograd,Stan,Yes,0.0,5,1,Fair,68500
70.0,1954.0,Yes,No,Periferia,Vila,Yes,1.0,2,1,Excellent,166900
29.4,1971.0,No,No,Novi Beograd,Stan,No,3.0,3,1,Fair,66300
126.3,1969.0,Yes,No,Vracar,Stan,No,0.0,2,1,Fair,263300
101.4,1996.0,No,Yes,Zemun,Stan,Yes,0.0,4,2,Good,195300
119.1,1983.0,No,No,Vracar,Studio,Yes,0.0,2,2,Good,234900
66.6,1993.0,No,No,Periferia,Stan,No,1.0,3,3,Good,82600
78.8,1955.0,No,No,Periferia,Stan,No,0.0,3,1,Good,108900
53.5,2005.0,No,No,Centar,Stan,No,1.0,3,1,Good,141300
87.1,1978.0,Yes,Yes,Periferia,Vila,No,1.0,1,2,Good,181600
34.6,,No,No,Vracar,Stan,Yes,3.0,3,1,Good,109300
20.0,1950.0,No,No,Predgradje,Kuca,Yes,2.0,3,2,Poor,15100
45.2,2008.0,No,Yes,Vracar,Vila,No,2.0,2,3,Good,177400
28.6,1997.0,Yes,No,Predgradje,Stan,No,0.0,3,1,Excellent,57900
101.9,1956.0,Yes,No,Periferia,Vila,Yes,0.0,4,1,Poor,161900
110.4,,Yes,Yes,Novi Beograd,Vila,No,1.0,5,2,Good,362000
29.9,2010.0,,Yes,Vracar,Studio,No,1.0,2,2,Excellent,92600
97.3,2006.0,Yes,No,Predgradje,Stan,Yes,1.0,1,2,Good,111000
88.8,2000.0,No,No,Periferia,Kuca,No,0.0,2,1,Good,133300
25.8,1968.0,Yes,Yes,Centar,Studio,No,,3,3,Excellent,68700
55.2,1976.0,Yes,No,Zemun,Vila,No,0.0,4,1,Fair,150000
50.5,2012.0,No,No,Novi Beograd,Stan,No,1.0,4,1,Poor,86300
83.7,2009.0,Yes,No,Centar,Studio,Yes,0.0,4,3,Excellent,221500
34.3,2010.0,No,No,Vracar,Stan,No,2.0,3,3,Excellent,116700
62.5,2010.0,No,No,Novi Beograd,Stan,No,0.0,3,1,Good,125700
47.9,1994.0,No,No,Periferia,Stan,Yes,2.0,1,1,Good,72200
76.8,1970.0,No,Yes,Novi Beograd,Studio,No,2.0,2,2,Excellent,170700
59.6,1993.0,No,Yes,Periferia,Stan,Yes,2.0,4,1,Good,101700
51.6,1950.0,Yes,No,Centar,Kuca,Yes,3.0,3,1,Fair,140100
59.7,1993.0,No,Yes,Novi Beograd,Vila,No,0.0,2,3,Poor,140100
115.9,2011.0,No,No,Novi Beograd,Stan,Yes,1.0,1,2,Good,259500
54.6,2010.0,Yes,No,Novi Beograd,Kuca,No,2.0,2,2,Excellent,170000
39.0,1999.0,Yes,Yes,Centar,Stan,No,0.0,3,2,Excellent,135400
